title,coment,region,price
갤럭시탭s6 펜,직거래 원합니다,"
        부산 동래구 수안동
      ","
        25,000원
      "
갤럭시 s22 256gb s급 팝니다.,구매는 1년전에 했는데 찍힘 하나도 없고 사진 보시면 필름 살짝 찍힌거밖에 없습니다. 카메라도 잘나오고 기스같은것도 없어서 s급이라 생각하시면 되겠습니다.,"
        울산 동구 전하2동
      ","
        320,000원
      "
갤럭시 s7 엣지 전투용 25000원,"겉면 금가고 기스  많습니다.
네비용 간단사용 용도로 팝니다.
터치 전화 블루투스 지문인식 와이파이 gps모두 화면잔상없이 모두 정상입니다.
대구 경산 직거래 택배선입금거래 가능합니다.
공일공 오오삼사 팔사육삼","
        경북 경산시 임당동
      ","
        25,000원
      "
갤럭시S22울트라 팔아요 상태매우좋음,"갤럭시 S22울트라256기가 크림색

밑에 한쪽 모서리 찍힘 쪼금있습니다
그외에 앞액정 뒷판 테두리 카메라액정 
기스없이 깨끗합니다 
(위면테두리는 필림 아직 붙어있어요)
사진 화질 기가막혀요(100배줌가능)
잔상 아예 없고 정상해지된폰이라
사진에 올린것처럼 25%선택약정 가능합니다

구성품은 사진에있는 필름 비싼거 드려요~

궁금한건 물어보세요

","
        경기도 고양시 덕양구 도내동
      ","
        470,000원
      "
갤럭시s21플러스,"액정유리에 미세한 잔기스가 있어요
그외엔 다른 하자없어요
잔상도 없고 카메라기능 무선충전기능 삼성페이 기능 등 모든기능정상작동 해요
sk텔레콤에서 21년10월2일에 개통했고
현재 정상해지된 상태입니다
알뜰폰 등 모든 통신사사용가능해요
","
        강원도 춘천시 약사명동
      ","
        260,000원
      "
갤럭시 S23 카드 지갑형 휴대폰 케이스 정품 새것,"안녕하세요! 갤럭시 S23 카드 지갑형 정품 케이스 당근해요. 

갤럭시 S23 플러스 케이스를 사야되는데 잘못 구매했네요, ㅠㅠ

뒷면에 스티커만 뜯은 흔적이 있을 뿐 껴보지도 않은 케이스입니다. ㅠㅠ

여기 내손동 이구요~ 혹시 근방 주민이시라면 당근 해요!","
        경기도 의왕시 내손2동
      ","
        20,000원
      "
갤럭시S22,"외관은 자잘한 생활 흠집 있고요.  
주로 통화용으로 사용해서 배터리 상태도 좋아요.  만원 넘는 자가 복원 우레탄 필름 부착되어 있고 여분으로 남아 있던 범퍼 투명 케이스 새거 드립니다 .","
        서울 강남구 개포4동
      ","
        315,000원
      "
산리오 마이멜로디 갤럭시 s23 캐이스,"생일 선물로 받았는데 제 폰이랑 안맞아서 올려요.
산리오 마이멜로디 갤럭시 s23캐이스 입니다.
아직 비닐은 안뜯었어요
","
        인천 미추홀구 용현동
      ","
        9,000원
      "
갤럭시 S22플러스 (S906),"외관매우깔끔합니다 케이스쓰고 사용했던기기입니다 생활잔상있구 액정기스없습니다
업무용으로 사용했던 폰입니다 배터리 상태 좋습니다","
        경기도 안산시 단원구 호수동
      ","
        230,000원
      "
갤럭시 S9 64G 와인색 팝니다.,"최초개통일 18년10월 SKT

화면 잔상 있습니다.

나머지는 상태는 A급정도라 바로 유심칩 해서

사용가능합니다.

업무폰으로 추천합니다.","
        서울 강동구 길동
      ","
        65,000원
      "
갤럭시s22울트라시요,삽니다,"
        광주 남구 월산동
      ","
        350,000원
      "
갤럭시 S21플러스 256 A급,"사고 나서 스티커도 안때서
잔스크레치 잔상 없어요
상태 초A급 입니다 
정상 해지된 핸드폰 입니다
가격 제안은 어느정도 선에 가능합니다","
        경기도 수원시 권선구 입북동
      ","
        250,000원
      "
갤럭시S21 플러스  화면 큰 공기계 상태 아주 좋아요,"S21플러스  256기가 
항시 필름 부착 
미세한 액정 기스 조차없습니다
게임같은거 안하는 성격이라
잔상 번인 그런거 없이 
화면 깨끗합니다
외관 찍힘 없습니다 
흠 볼께 없네요
직접 오셔서 다 확인하시고
구매하셔도됩니다
공기계 상태이고 유심넣고  
바로 쓰시면 됩니다 
화면 큰 플러스 모델입니다 
두께도 두껍지않아 
정말 쓰기좋은 기기입니다 
25만  절충은 죄송해요
상태 사진 그대로 아주 좋습니다","
        경기도 파주시 와동동
      ","
        250,000원
      "
갤럭시S22. 256GB,"갤럭시 S22입니다
256GB입니다
사진과같이 액정 바디 충전단자깨끗합니다
잔상도 없고. 그냥~~새폰같은 폰입니다
보시면 그냥 가져가실겁니다
연락주세요","
        전북 전주시 덕진구 송천동2가
      ","
        350,000원
      "
갤럭시S22 256GB 블랙 올수리 판매합니다,"최초 통신사 LG 입니다
6/25 서비스센터에서 앞 뒤 테두리
베터리 올수리후 미사용 입니다 
연락주세요","
        대전 서구 관저동
      ","
        390,000원
      "
갤럭시 S10 5G,"오른쪽 전원키 부근이랑
하단 왼쪽 부근 찍힘 하나씩 존재
마지막 사진 보다싶이 오른쪽 상단 검은점 생겨서
시세 보다 저렴히 올립니다
유리 실사용 잔기스 있으나 빛에 비춰야 보일정도이고   
터치문제없이 잘됩니다
모든 기능도 ㄷㅏ~  잘됩니다
저장 공간도 256G
정상해지 공기기상태
19.4.6 KT최초개통 
","
        강원도 춘천시 퇴계동
      ","
        110,000원
      "
갤럭시탭S7FE,선물받은  새상품여   파손여부 확인하려고  열어보고  켜봤어요   케이스도 드려요,"
        서울 강서구 화곡동
      ","
        350,000원
      "
갤럭시s21울트라,"갤럭시s21울트라 입니다
액정에 기스 멍 없이 깨끗해요~
모든기능 잘됩니다😊
최초통신사는kt입니다
반품x","
        인천 부평구 부평동
      ","
        350,000원
      "
갤럭시S20,"사진 확인하시면 아시겠지만 전체적으로 깨끗합니다
액정유리에 초기필름도 아직 붙어있습니다
잔상없고요
기능 잘돌아가고 모든통신사호환됩니다
무선충전도 되고 휴대폰크기도 그렇게 크지않아서 
손 작으신분들이나 작은폰. 원하시는 분께도 추천드려요
실사용은 2년했습니다 정상해지후에 나중에 쓰려고 집에 보관만했다가 판매하려고 내놓습니다","
        강원도 춘천시 신사우동
      ","
        190,000원
      "
갤럭시 s22 256g,"2023년3월 개통으로
보증기간 남았습니다

정상해지되었고 유심만 넣으면 바로 사용됩니다.
기능 전부 정상입니다.
사용한 귀여운 케이스 같이 드릴께요^^

네고는 죄송합니다. 
근거리는 가져다 드릴께요","
        대구 북구 복현동
      ","
        290,000원
      "
S급 갤럭시S21 256GB 팝니다,"액정에 생활 기스 제외하면 하자 전혀 없습니다!
배터리 성능 85%입니다
에눌가능합니당","
        대전 서구 관저2동
      ","
        260,000원
      "
갤럭시S22울트라 256 크림 급처,"세컨폰 
시세보다 저렴히 올려봅니다
케이스 3개드리고
필름 새거 붙여 놨습니다
박스는 분실하여 23울트라박스
드립니다. 구성품 사용 안했습니다

정상해지 하여 선택약정25 %
신청하실수 있어요 ㅡ사진참고ㅡ
모든 통신사 사용 가능합니다

생활스크레치 조금씩은 있어요
민감하신분은 새거 구매하시고
제 거래내역 거래후기 참고
하시길 부탁 드려요
예약금 1만원 있습니다
","
        서울 강동구 강일동
      ","
        530,000원
      "
갤럭시탭s8 울트라 Wifi 256기가 그라파이트 판매,미개봉 새상품,"
        서울 동대문구 전농동
      ","
        750,000원
      "
갤럭시 S22울트라256기가 크림,"세컨폰 
시세보다 저렴히 올려봅니다
케이스 3개드리고
필름 새거 붙여 놨습니다
박스는 분실하여 23울트라박스
드립니다. 구성품 사용 안했습니다

정상해지 하여 선택약정25 %
신청하실수 있어요 ㅡ사진참고ㅡ
모든 통신사 사용 가능합니다

생활스크레치 조금씩은 있어요
민감하신분은 새거 구매하시고
제 거래내역 거래후기 참고
하시길 부탁 드려요
예약금 1만원 ","
        서울 마포구 연남동
      ","
        530,000원
      "
새폰같은 갤럭시s23라벤더 팝니당,"갤럭시s23라벤더 팝니다
256기가이고 기스찍힘잔상없이깨끗합니다
기능이상없고 유심만끼우면사용가능합니다
23년4월개통햇고 25년4월까지무상as기간남았구요
상태완전조으니연락주세요
케이스새거드려용
","
        인천 서구 신현동
      ","
        585,000원
      "
갤럭시 탭 s8 플러스 실버 256GB wifi 팝니다!,"직거래만 가능합니다!
s펜있습니다 ( 심 교체가 필요합니다 )
펜이 당장 필요하실수도있어서 사용거의 안한 라미펜 드립니다!

나무재질의 필름 사용했는데 제가 잘못 착용해서 하얀기포가 살짝 보입니다.
제품에는 이상없습니다 !
","
        서울 강서구 방화동
      ","
        700,000원
      "
갤럭시 S23+플러스 512G,"정상해지된 공기계상태입니다 
사용하시던 유심 그대로사용가능하세요
기능문제 전혀없고 
액정 카메라문제없습니다
선택약정 가능하고
깨끗합니다","
        부산 강서구 명지동
      ","
        700,000원
      "
갤럭시 s21플러스 256기가 잔상없어요,"갤럭시 S21플러스 256기가입니다
디스플레이  번인  잔상  기능문제 깨짐 
배터리 문제  등등전혀 없습니다  
외관도 아주 약 사용감뿐입니다 케이스도 드릴게요 ","
        경기도 군포시 산본1동
      ","
        260,000원
      "
갤럭시S22 플러스 무잔상 판매합니다.,"깨끗합니다.
사진에 잘 나와있으니
보시고 문의주세요.
다른색상도 있습니다.
네고문의 안받습니다 ","
        경기도 부천시 심곡동
      ","
        329,000원
      "
갤럭시S21 팝니다(G991),"스크레치 찍힘 없는 초S급 공기계
통신사 엘지
2021년5월개통
배터리오래가요
잔상없습니다
바이올렛 색상 256기가","
        인천 미추홀구 주안동
      ","
        240,000원
      "
갤럭시탭 S9 FE 삽니다!,삽니다!,"
        강원도 춘천시 효자동
      ","
        가격없음
      "
갤럭시 s23플러스 256G 블랙,"제품 등급 S-급입니당👍

충전포트쪽 실기수있어요

기능 문제 전혀없어요~^^👌

3사 통신사 전부 사용기능하시구 알뜰,선불폰쓰시는분들도 사용가능해요!✌️

궁금하신건 연락주세용^~^","
        서울 송파구 방이2동
      ","
        670,000원
      "
갤럭시 탭 S6 Lite 64GB 단말자급제용 (LTE),갤럭시 탭 S6 Lite 64GB 단말자급제용 (LTE)준수한편인. 상태이며. 구성품 삼성정품케이스. s펜. 추가케이스. 강화필름 입니다,"
        경기도 용인시 기흥구 보라동
      ","
        230,000원
      "
갤럭시  s21 울트라 블랙 256,"s21  울트라 팬텀블랙
단품입니다

신지모루 케이스같이드리고

액정 테두리 뒷판
흠집 찍힘 아예없으며
액정 잔상없이 상태 최상

기능 모두 정상
정상해지입니다
신호동 직거래","
        부산 강서구 신호동
      ","
        380,000원
      "
삼성 갤럭시탭 s7 fe wifi 64gb 미개봉박스,케이스와 펜 포함입니다,"
        강원도 원주시 단구동
      ","
        350,000원
      "
갤럭시s22 256GB,"과도한 할인 챗은 답안할께요
갤럭시s22 256GB 블랙
최초통신사 sk
업무폰으로 사용하다 정상해지
많이 사용안해서 상태좋은

","
        경남 창원시 의창구 북면
      ","
        300,000원
      "
갤럭시탭S9FE 팝니다~ 교환도 가능!,"네고 안받습니다~ 네고하실분들은 뒤로가기 눌러주세요😊


아이패드와 교환도 가능합니다~!


-


갤럭시탭S9FE (wifi,128GB,10.9인치,그레이색상) 팝니다😊
종이필름 부착되어있고, 투명젤리케이스 같이 드립니다!


대학교 필기 목적으로 3월에 사서 3개월가량 잘 사용했습니다ㅎㅎ

갤탭S9FE 인터넷 최저가가 아마 46~47만원일거에요! 저는 최저가 49만원일때 구입했고, 투명젤리케이스+종이필름까지 쿠팡에서 총 52만원 주고 샀었습니다☺️


전자기기 소중하게 다루는 성격이라 케이스&파우치 항상 챙겨다녀서 당연히 제품에 기스 하나 없습니다~

(사진에 화면이 뿌옇게 보이는건 저반사종이질감필름 때문에 그렇습니다! 생패드 화질 좋아욤)


깨끗하게 초기화해서 드릴거구요! 제품 박스랑 같이 드립니다!! 좀 귀여운 파우치 있는데 원하시면 같이 드려욤☺️","
        경기도 안산시 상록구 본오2동
      ","
        400,000원
      "
갤럭시S23울트라(S918) 그린 256GB,"판매를 위해
오늘 삼성보증점검받고
문제있는부분
무상교체 하였습니다.
새것처럼
구성품 풀세트입니다.
알뜰폰 가능. 
통신3사 선택약정 25% 요금할인 가능.
상태는 S급입니다.
궁금하신점
톡주세여.
당근온도는 신뢰지수입니다","
        경기도 용인시 기흥구 고매동
      ","
        800,000원
      "
갤럭시 탭 s9울트라 프라이버시 스크린,"카페나 공공장소에서 울트라 큰 화면 때문에 남들이 훔쳐볼까 걱정되시면 꼭 필요한 제품입니다!

네고 가능하니까 문의주세요

장소는 스타벅스 광주 동명점입니다.","
        광주 동구 장동
      ","
        50,000원
      "
갤럭시 s21 256g 블랙 a급,"1. 전체적 테두리 뒤판 깔끔한 편에요

2. 화면은 보시는봐와 같아요 필름없는 상태

3. 기능 이상무이고 직거래시 전부 확인 드립니다 

4. 케이스 포함에요 직거래 제동네만","
        경기도 용인시 기흥구 동백동
      ","
        250,000원
      "
갤럭시탭s8 256gb 팝니다,와이파이버전이고 핑크골드색상입니다 작년에구매하고 거의 사용을안해서 상태 s급입니다,"
        서울 종로구 혜화동
      ","
        620,000원
      "
갤럭시S23 플러스 무잔상 판매합니다,"사진처럼 깨끗합니다.
저렴하게 올리니
빨리 가져가세요~","
        경기도 부천시 심곡동
      ","
        630,000원
      "
갤럭시 탭 s7 fe 64g 와이파이 판매합니다,"잔기스 없고 상태 좋습니다
구성품 장착중인 젤리케이스 입니다","
        대전 서구 탄방동
      ","
        250,000원
      "
갤럭시 탭 s7 fe 64기가( 케이스포함 ),잔기스도없고 깨끗합니다 네고 불가능이요,"
        울산 남구 신정2동
      ","
        360,000원
      "
갤럭시탭s8 울트라 Wifi 256g 판매해요,"미개봉 새상품
선물받았는데 필요없어서 팔아요
제조년월 : 2024년 3월","
        서울 종로구 종로4가
      ","
        770,000원
      "
갤럭시 S22+ 플러스 256G,"정상해지 공기계입니다
액정 잔상 번인 없습니다
테두리 찍힘 없습니다
액정에 1개의 생활기스 있습니다
(필름부착시 안보일정도 입니다)
요금할인25% 가입가능합니다
3사통신사. 알뜰통신사 사용가능합니다","
        경기도 군포시 산본동
      ","
        330,000원
      "
갤럭시S22 그린색상 팔아요(256GB),"22년6월에 skt에서 개통
전 통신사 사용가능
잔상없고 기능불량없어요
유리에 테두리에 자잘한 기스들이
조금 있어서 저렴히팝니다
사진에 안나오는정도로 조금있어요
문의주세요","
        인천 미추홀구 주안동
      ","
        260,000원
      "
갤럭시s22울트라,"통신사관계없이 쓰면됩니다
잘사용했습니다 싸게  내놓습니다
유심넣으시고 바로사용가능합니다 점있음
정상해지했으며  배터리 오래가고 쓰기좋습니다

케이스.액정필름.충전기드립니다 모두새것","
        경기도 화성시 남양읍
      ","
        430,000원
      "
갤럭시 s21 블랙 a급,"1. 전체적 테두리 뒤판 깔끔한 편에요

2. 화면은 보시는봐와 같아요 필름없는 상태

3. 기능 이상무이고 직거래시 전부 확인 드립니다 

4. 케이스 포함에요 직거래 제동네만
","
        경기도 성남시 분당구 삼평동 테크노밸리
      ","
        250,000원
      "
갤럭시s22 울트라,"통신사관계없이 쓰면됩니다
잘사용했습니다 싸게  내놓습니다
유심넣으시고 바로사용가능합니다 점있음
정상해지했으며  배터리 오래가고 쓰기좋습니다

케이스.액정필름.충전기드립니다 모두새것","
        경기도 화성시 남양읍
      ","
        440,000원
      "
갤럭시탭s7 fe 64g wifi 2주사용한거 팝니다,"상태 s급 거치해서 주말만 인강들은게 다입니다
케이스 1.5만원에 구입한거 포함입니다
경서동 직거래해요 네고안됩니다
바로 거래하실분만 채팅주세요","
        인천 서구 경서동
      ","
        300,000원
      "
갤럭시탭s9 wifi용 팝니다^^,"삼성디지털프라자 청담점에서
3월달에 구입했습니다
넷플릭스 시청용으로만 사용하여
기스전혀없고 깨끗합니다
그냥 새거에요
키보드케이스 같이 드립니다
펜은 당연히 있습니다","
        서울 강남구 논현1동
      ","
        700,000원
      "
갤럭시s21+,"갤럭시 s21플러스입니다
액정 깨끗한데 뒷면이 손상됬습니다 언제이런건지도 모르겠습니다
수리하기전에 사시면 19만원에 시원하게 드리겠습니다. 들고다니다가 서비스센터 눈에띄면 수리하고 가격 알아서 올리겠습니다","
        서울 강남구 대치1동
      ","
        190,000원
      "
갤럭시s21 블랙 무잔상 중고폰,"갤럭시s21 257기가 
정상해지 공기계 모든유심 호환가능
테두리 기스 있습니다 나머지 모두깨끗
케이스 끼우시면 안보입니다~
필름 + 케이스 + 폰 드림","
        경기도 평택시 모곡동
      ","
        200,000원
      "
삼성 갤럭시 s22플러스,"모든기능정상
사용하신 유심 꼽고 바로 쓰시면 됩니다 
액정에 기스나찍힘없습니다
용량-256기가
외관 찍힘 조금 있습니다
잔상없습니다
","
        인천 부평구 부평동
      ","
        320,000원
      "
갤럭시s8,"갤럭시 s8
세컨드폰으로 두었는데 사용할일이 없네요
약잔상은 조금 보이나 전체적으로 외관상태
깨끗합니다.","
        대구 달서구 진천동
      ","
        70,000원
      "
미개봉 정품 삼성 갤럭시 s22 smart led view cover 판매합니다,"미개봉 정품 s22 smart led view cover 판매합니다

9호선 증미역 근처에서 거래합니다","
        서울 강서구 염창동
      ","
        20,000원
      "
아이폰15 블루128G===>갤럭시s23울트라 교환원합니다,"아이폰15 블루128G===>갤럭시s23울트라 교환원합니다
아이폰 이번달구입했습니다 갤럭시s23울트라 기능이상없고깨끗한걸로 맞교환원합니다","
        대구 달서구 성당동
      ","
        111원
      "
갤럭시s20,갤럭시s20 128기가 상태A,"
        대구 북구 태전2동
      ","
        200,000원
      "
갤럭시탭s8 울트라 256gb wifi 팝니다,새제품이요,"
        경기도 성남시 분당구 구미동
      ","
        850,000원
      "
갤럭시 s23 울트라 카메라 보호렌즈,새것 입니다,"
        서울 도봉구 창제1동
      ","
        5,000원
      "
삼성 갤럭시 S7,"갤럭시 s7 배터리 완전 방전 됐습니다.
5핀 충전전원 연결해야만 정상작동 됩니다.
배터리만 교체하면 될것 같습니다.
뒷판 커버 사진처럼 분리 되어 있습니다.
배터리 완전 방전 말고는 나머지 s7 폰 정상 작동 확인 했습니다.
초기화 했습니다.
","
        충남 천안시 서북구 불당동
      ","
        10,000원
      "
갤럭시 s22울트라 256,약간의 생활기스있지만 잔상없고 기능이상없습니다 최초개통 kt입니다,"
        경기도 안산시 단원구 백운동
      ","
        500,000원
      "
"갤럭시 S21 , 256gb 바이올렛","
• 정상해지 완료
• 기능 고장 / 하자 없습니다. 
• 화면 잔상 없어여
• 모든 통신사 바로 사용 가능


The phone is not broken. It can be delivered to where you are right now","
        충북 음성군 대소면
      ","
        260,000원
      "
갤럭시S23 S급,"갤럭시S23 512G

액정필름 붙이고 케이스 끼고 사용해 

외관 상태 매우 좋습니다.


6월 24일 삼성 서비스센터에서

전자기기에서 가장 중요한 부품인 

메인보드를 새것으로 교체받은 상태입니다.


직거래는 대치역 2번 출구에서 하고 

택배거래도 받습니다.","
        서울 강남구 대치동
      ","
        590,000원
      "
갤럭시탭 s8울트라 a급 512기가,"박스만 없는 a급 입니다 북커버형 자석 케이스 
거치가능 같이 드립니다 
작은 기종으로 넘어가려고 정리합니다
떨어트리거나 찍힌거 없이 스탠드 고이 모셔놓고
사용했습니다 많은 문의 부탁드립니다
","
        서울 강남구 논현2동
      ","
        950,000원
      "
갤럭시s23 울트라- 강화유리 보호필름(골드색),"갤럭시s23 울트라 카메라 강화유리 보호필름 (골드색) 노랑색
새상품~~~반품.환불사양
","
        경기도 평택시 팽성읍
      ","
        4,000원
      "
갤럭시탭s9 wifi용 128GB,"삼성디지털프라자 청담점에서
3월달에 구입했습니다
넷플릭스 시청용으로만 사용하여
기스전혀없고 깨끗합니다
그냥 새거에요
키보드케이스 같이 드립니다
펜은 당연히 있습니다
직거래만 합니다","
        서울 동대문구 전농제1동
      ","
        600,000원
      "
갤럭시 S21 정상해지,"정상해지 되어서 선택약정 가능합니다
잔상 없고 깨끗합니다
강화유리필름 새로 붙였고 새 케이스, 새 충전기 같이드려요","
        서울 노원구 중계본동
      ","
        280,000원
      "
갤럭시 S23 울트라 케이스 필름 사가세요,"첫번째 사진부터 사진별로 
1번사진 5000 케이스 3개
2번사진 5000 슈피겐 사용감 살짝, 기본밴드케이스
3.4번사진 20000 케이스, 전면 후면 필름, 카메라 렌즈 필름
3번사진케이스는 알리에서 2개사서 하나만 썻던건데 야무져요
포장도 안뜯었어요 1개 있어요
","
        경북 경주시 황성동
      ","
        5,000원
      "
갤럭시s7엣지 도코모 일본전화기," 일본 도코모에서 구매제품입니다
 갤럭시 s7엣지 모델입니다
기스없고 잔상도 없는 것 상태좋습니다 ","
        서울 송파구 풍납2동
      ","
        70,000원
      "
[미개봉] 갤럭시탭 S7FE 64GB 실버 팝니다,"삼성 갤럭시탭 S7FE 64GB 실버 색상 팝니다

완전 미개봉 새상품입니다

연락 주세요!

직거래 문정역, 거여역, 위례광장 정도 가능합니다!

","
        서울 송파구 거여동
      ","
        335,000원
      "
갤럭시 s10e 옐로우,"128GB이고 사진으론 안찍히는 약간의 생활기스 제외하고 전체적으로 깨끗합니다
용량도 넉넉한 편이라 애들쓰기에도 불편함 없습니다
성능 전혀 이상없고 잔상도 번인도 없으며 
구매시 확인시켜 드려요. 케이스와 새필름 드립니다.","
        경남 창원시 진해구 풍호동
      ","
        133,000원
      "
갤럭시s9 128g wifi  베이지,"3월에 76만원에 삼
탭s9  a급
3500냥 회전케이스
1500냥 보호필름
투키65w 중국산 충전기
micro sd 256g
약간의 생활기스는 있을 수 있으나 거의 안보임
사용시간 640시간 정도","
        강원도 동해시 발한동
      ","
        600,000원
      "
갤럭시 탭 s7+ 256gb 와이파이 팝니다,"구매시 삼성 정품 북케이스 같이 드려요
액정은 전체적으로 깨끗하고
모서리나 이런 부분에 생활기스 이런 흔적이 있긴한데 액정부분은 깨끗해서 사용하는데 지장없습니다 이부분에서는 흥정 받습니다 
궁금하신거 있으시면 채팅주세요
","
        경기도 용인시 수지구 상현동
      ","
        460,000원
      "
갤럭시 S10 5G 핸드폰케이스 나눔,"갤럭시 S10 5G 케이스 나눔합니다
5개 모두 새상품입니다^^
문앞거래 원해요!!","
        강원도 강릉시 홍제동
      ","
        나눔🧡
      "
갤럭시S22플러스 핑크 리퍼,"삼성 갤럭시S22 플러스 
핑크 S906
저장 : 256GB
기기단품
액정, 배터리, 테두리, 뒷판, 유심트레이 모두 교체 완료
교체 후 미사용상태
(서비스내역서 사진첨부)

부모님, 자녀 선물용 추천
통신사 모두 사용 가능
알뜰폼 사용 가능","
        전북 전주시 덕진구 송천동1가
      ","
        590,000원
      "
옷걸이. 갤럭시s9+케이스. 쥐끈끈이. 로치엔드,"사진에 있는것 모두 
천원에 다드림

모두 미사용 새제품
득템하세요

나눔은 안하니. 나눔 받을
목적으로. 하트누르지마세요^^
문고리거래할게요","
        서울 성북구 장위동
      ","
        1,000원
      "
갤럭시S22플러스 화이트 리퍼,"삼성 갤럭시S22 플러스 
화이트 S906
저장 : 256GB
기기단품
액정, 배터리, 테두리, 뒷판, 유심트레이 모두 교체 완료
교체 후 미사용상태
(서비스내역서 사진첨부)

부모님, 자녀 선물용 추천
통신사 모두 사용 가능
알뜰폼 사용 가능","
        전북 전주시 덕진구 송천동1가
      ","
        590,000원
      "
갤럭시 s23 크림 256gb 팝니다,"갤럭시 s23 크림색 256gb

최초개통 Lg

최초통화일 23.09.22

풀 박스 같이 드려요

큰 찍힘은 없고 생활기스 조금 있어요","
        대구 수성구 황금2동
      ","
        500,000원
      "
